169, -583
739, -196
-229, 242
-575, -803
671, 203
-595, -143
603, -242
-1188, -204
1175, 259
-473, 140
196, -512
739, -133
-293, 263
-515, -822
495, 183
-420, -175
489, -176
-1111, -277
1116, 179
-558, 104
287, -519
732, -88
-294, 231
-410, -868
530, 142
-344, -126
532, -101
-1145, -292
1022, 396
-589, 162
267, -592
773, -39
-362, 212
-350, -928
463, 91
-237, -137
499, -121
-1007, -334
1004, 477
-615, 49
364, -539
712, 129
-248, -54
-202, 157
205, -1116
97, 642
-412, -172
1090, 476
-954, -296
533, -269
-467, 486
-906, -25
281, -367
100, 848
-211, -381
124, 166
-417, -87
1049, 501
-900, -334
559, -232
-540, 481
-811, -121
177, -86
97, -235
-388, 977
197, -809
164, 300
-759, -583
829, 708
-580, -2
404, -501
677, 311
-315, -142
-136, 126
418, -1005
-17, 848
-303, -452
988, 748
-871, -466
521, -113
-589, 360
-803, -194
319, -373
-58, 898
-149, -359
26, 53
-345, -153
734, 751
-600, -453
434, -244
-548, 476
-774, -236
182, -82
137, -203
-538, 936
501, -854
84, 477
-400, -909
688, 846
-541, -3
460, -534
787, 194
-540, 153
100, -1102
186, 224
-123, -183
396, 81
-629, -867
729, 753
-604, -83
545, -351
466, 368
-199, -103
-272, 55
690, -949
-45, 843
-256, -593
654, 1081
-608, -726
450, 11
-664, 294
-801, -435
233, 8
116, -198
-790, 891
510, -844
120, 430
-309, -901
563, 925
-562, -147
527, -333
412, 426
-259, -166
-213, 19
818, -822
-325, 815
-170, -628
375, 1183
-450, -856
373, 101
-657, 136
-699, -440
395, -261
-416, 905
84, -639
112, 271
-415, -276
364, 1090
-413, -672
416, -54
-684, 220
-624, -475
405, -253
-455, 934
232, -741
-156, 427
-246, -303
232, 1119
-243, -682
332, 1
-705, 166
-525, -560
125, 46
126, -128
-992, 640
503, -723
16, 642
-140, -1175
281, 1158
-434, -326
567, -119
528, 504
-471, 7
575, -1022
43, 588
80, -539
267, 261
-119, -1186
172, 1156
-483, -336
651, -147
358, 532
-479, -49
654, -939
34, 650
111, -448
268, 400
-70, -1130
159, 1169
-483, -363
614, -116
372, 538
-501, -80
661, -921
21, 712
61, -570
235, 414
4, -1180
39, 1223
-405, -375
636, -51
153, 580
-147, -181
-283, -78
1040, -401
-361, 522
55, -661
-116, 1336
9, -988
280, 250
-722, -53
-225, -695
8, 83
164, -27
-1094, 234
714, -441
-79, 476
199, -1200
-70, 1151
-453, -375
628, -67
104, 614
-160, -245
-268, -74
1106, -266
-445, 543
2, -593
-211, 1284
153, -944
200, 251
-608, -101
-237, -776
346, -3
-845, 635
480, -737
-209, 589
-69, -570
-264, 1079
225, -994
137, 374
-580, -253
-66, -751
333, 65
-901, 463
223, -600
-65, 527
-50, -669
-311, 1338
203, -1022
185, 367
-617, -185
-71, -707
308, 92
-930, 426
212, -521
32, 411
-121, -608
-326, 1200
290, -1068
120, 433
-606, -340
-78, -747
313, 74
-947, 476
620, -659
-282, 515
-71, -543
-442, 979
376, -911
97, 379
-577, -295
-34, -771
309, 143
-1039, 405
552, -643
-260, 489
31, -637
-500, 1115
415, -918
104, 506
-644, -411
43, -802
288, 183
-1045, 248
501, -387
-162, 442
68, -608
-559, 1173
544, -999
0, 479
-513, -411
130, -766
270, 173
-1052, 279
444, -436
-174, 287
68, -572
-647, 1050
532, -872
49, 431
-545, -391
202, -727
31, 121
24, 46
-921, -307
978, 170
-590, 191
883, -648
-815, 787
-68, -503
375, 311
-350, 661
-48, -276
-256, -216
1079, 326
-875, 76
424, -366
-890, 786
688, -645
-39, 427
-477, -462
383, -700
-134, 87
59, 82
-1001, -410
945, 172
-653, 157
976, -638
-934, 828
-48, -576
361, 377
-451, 582
-21, -304
-159, -166
964, 509
-918, -14
528, -263
-1125, 710
788, -658
-191, 522
-348, -614
385, -636
179, 230
-1106, -102
633, -75
-319, -68
290, -285
-1062, 614
767, -590
-89, 421
-387, -557
463, -746
117, 320
-1041, -157
769, -44
-437, 81
236, -359
-1000, 569
858, -409
-129, 368
-340, -543
492, -682
151, 305
-1109, -209
775, 44
-413, 24
264, -397
-1029, 584
863, -497
-188, 396
-282, -562
578, -676
-132, 183
-96, 74
-605, -634
773, 280
-702, 106
1331, -381
-1110, 564
8, -563
272, 481
-556, 639
-177, -489
1000, 307
-624, 175
453, 63
-348, 278
1238, -345
-1064, 362
91, -501
132, 491
-609, 533
-134, -477
1020, 296
-700, 141
488, -5
-464, 343
1280, -319
-1036, 306
62, -518
187, 456
-607, 525
-153, -474
1032, 403
-754, 179
469, -17
-370, 299
1104, -256
-1211, 377
174, -466
82, 470
-613, 544
-105, -513
984, 457
-775, 239
570, -55
-488, 307
1197, -264
-1182, 249
287, -493
7, 538
-650, 280
75, -198
-49, -221
328, 827
-521, -241
470, -237
-1303, 202
1019, -161
-375, 238
-29, -613
806, -419
-192, 110
-115, 116
-262, -992
436, 576
-546, 6
1248, 78
-1271, 75
262, -436
-75, 556
-596, 345
-34, -431
881, 559
-802, 184
547, -21
-534, 255
1288, -58
-1220, 70
355, -421
-117, 547
-676, 126
64, -141
-44, -272
246, 937
-440, -440
485, 17
-1406, -14
1105, 78
-418, 219
71, -605
941, -224
-226, 288
-640, -687
804, 110
-502, -26
636, -201
-1205, -87
1156, 25
-535, 199
110, -628
895, -312
-252, 304
-527, -703
710, 351
-506, -176
653, -88
-1476, -125
1152, 169
-561, 215
163, -612
852, -84
-307, 21
-154, 60
-8, -999
126, 876
-466, -298
1170, 347
-1186, -244
421, -261
-370, 468
-707, -14
80, -109
18, -283
-60, 1025
-204, -439
379, 37
-1146, -325
998, 278
-609, 155
252, -612
934, -63
-399, 297
-332, -911
580, 297
-430, -120
518, -64
-1166, -404
1060, 258
-614, 115
341, -581
895, 35
-301, -29
-210, 105
190, -1040
98, 892
-427, -280
876, 545
-956, -368
521, -259
-458, 481
-662, -188
126, -62
26, -270
-295, 1002
-82, -644
385, 206
-995, -596
958, 348
-583, 59
345, -495
881, 40
-418, 250
-81, -938
257, 414
34, -182
214, 14
-872, -577
774, 508
-620, 24
456, -542
899, 150
-477, 207
-39, -945
365, 466
-167, -198
381, 36
-869, -655
726, 422
-503, 90
389, -519
997, 191
-530, 257
-4, -999
248, 602
-77, -259
302, 129
-736, -711
712, 534
-592, 26
432, -500
898, 259
-537, 206
51, -1024
264, 564
-187, -250
385, 119
-764, -804
651, 583
-517, -3
450, -481
791, 299
-492, 169
85, -929
244, 775
-196, -433
360, 315
-699, -816
536, 756
-539, -111
529, -416
896, 432
-340, -134
-238, 15
645, -883
-263, 957
